"22"	"conjugation"	"-0.0948948333333334"	"0.228179859903382"	"0.0241498230769231"	"-0.0514852095238095"	"0.271260666666667"	"0.0699041379310345"	"-0.0416421451612903"	"-0.165179640625"	"-0.206003044776119"	"-0.012281734375"
"23"	"cytokinesis"	"0.0681418611111111"	"-0.000721435897435832"	"0.179945763157895"	"-0.0833494886363636"	"0.0489466388888889"	"0.213645828571429"	"-0.14268365"	"0.238097722222222"	"0.129399210526316"	"-0.0421739189189189"
"24"	"cytoplasm"	"-0.0065531938390003"	"-0.0608787739797438"	"-0.0269827185705651"	"-0.0877271585112693"	"-0.0403898088930937"	"0.00229484851390221"	"-0.0686702119924457"	"0.0440803933113519"	"-0.0258248591549296"	"-0.0494568162393162"
"25"	"cytoplasmic translation"	"0.556385823863637"	"0.233935581395349"	"0.554950287878788"	"0.248388078651686"	"-0.286802313253012"	"0.124969391891892"	"-0.24701780952381"	"0.368152697368421"	"0.052467"	"-0.326946594594595"
"26"	"cytoplasmic vesicle"	"-0.164377289141414"	"0.108030162634409"	"-0.0296330793010752"	"-0.264981020325203"	"0.298202827586207"	"0.13301686440678"	"-0.0697212307692308"	"-0.136422220338983"	"-0.343322232758621"	"-0.259622483050847"
"27"	"cytoskeletal protein binding"	"-0.184339509009009"	"0.00101673611111099"	"-0.169076581081081"	"-0.711734273148148"	"0.269511647058824"	"0.0821741714285714"	"-0.516205941176471"	"-0.211637277777778"	"-0.820240764705882"	"-0.548209885714286"
"28"	"cytoskeleton"	"-0.0712987765957449"	"0.141783539325843"	"0.0184824363295879"	"-0.287793686379929"	"0.200576752941176"	"0.0869115294117647"	"-0.246702329545455"	"-0.0975211046511628"	"-0.371744"	"-0.244119436781609"
"29"	"cytoskeleton organization"	"-0.0554435277777779"	"-0.0430610035460993"	"-0.01925471875"	"-0.160927300970874"	"0.0352872065217391"	"0.0525532340425532"	"-0.13016734"	"0.0083973"	"-0.0786153956043956"	"-0.0946248617021277"
"30"	"DNA binding"	"0.0270680577557755"	"-0.0610061535303777"	"-0.0703684481865286"	"-0.279268471955128"	"-0.0582162365591398"	"-0.033902395480226"	"-0.293007109947644"	"0.0107293695652174"	"-0.177526246153846"	"-0.166765398907104"
"31"	"DNA recombination"	"-0.0626716644736842"	"-0.350468168831169"	"-0.257531388095238"	"-0.669508434523809"	"-0.300921114285714"	"-0.184492612903226"	"-0.625513851351351"	"0.163324461538462"	"-0.305015106666667"	"-0.474425147058824"
"32"	"DNA repair"	"-0.0230065079365078"	"-0.208182853773585"	"-0.298071459183673"	"-0.668803363505747"	"-0.149217234042553"	"-0.190734511904762"	"-0.62953032"	"-0.00782797826086956"	"-0.328853568627451"	"-0.376226042553191"
"33"	"DNA replication"	"-0.182018704861111"	"-0.236861207482993"	"-0.262538411347518"	"-0.808022735507246"	"0.0421225777777778"	"-0.0132023953488372"	"-0.54751225"	"0.0476967826086956"	"-0.489516288888889"	"-0.532691906976744"
"34"	"DNA-templated transcription, elongation"	"-0.276047923809524"	"-0.524166035087719"	"-0.603541181372549"	"-1.15402923076923"	"-0.239934147058824"	"-0.285855068965517"	"-0.844547628571429"	"-0.092918"	"-0.628657783783784"	"-0.535197606060606"
"35"	"DNA-templated transcription, initiation"	"-0.451019954545455"	"-0.857259261904762"	"-0.616041680555556"	"-1.43173033333333"	"-0.407925363636364"	"-0.0442737777777778"	"-1.0128494"	"0.314176666666667"	"-0.576690769230769"	"-0.753835545454545"
"36"	"DNA-templated transcription, termination"	"-0.171629424242424"	"-0.537760708333333"	"-0.321387227272727"	"-0.616138680555556"	"-0.270534888888889"	"0.1742685"	"-0.0979659999999999"	"0.300472181818182"	"-0.082165"	"-0.524623"
"37"	"endocytosis"	"-0.174177648148148"	"0.0957160114942528"	"-0.0513328515151516"	"-0.11046174863388"	"0.283140017857143"	"0.165588648148148"	"0.0499525762711864"	"-0.164952730769231"	"-0.214644160714286"	"-0.0429964814814815"
"38"	"endomembrane system"	"-0.087263633033033"	"0.0746318596324462"	"-0.0198935484384958"	"-0.200422802025783"	"0.159132249496982"	"0.0729407753036437"	"-0.11187667184466"	"-0.108772674089069"	"-0.261568596078431"	"-0.174534770137525"
"39"	"endoplasmic reticulum"	"-0.0860117867783985"	"0.0387828411078718"	"-0.0240104340175953"	"-0.177155756338028"	"0.123356495356037"	"0.0788178652037618"	"-0.0924315791044776"	"-0.0754757839506173"	"-0.203442263313609"	"-0.151238286567164"
"40"	"endosomal transport"	"-0.240041142857143"	"0.479153797619048"	"-0.00098686549707603"	"-0.18956546969697"	"0.676795962962963"	"0.181720517857143"	"-0.00774785185185184"	"-0.475238309090909"	"-0.655989962264151"	"-0.15944212962963"
"41"	"enzyme binding"	"-0.0561685617283951"	"0.197809808641975"	"0.0892025576923077"	"-0.120268125"	"0.2800584"	"0.1945055"	"-0.148329269230769"	"-0.2341336"	"-0.325060074074074"	"-0.187524423076923"
"42"	"enzyme regulator activity"	"-0.111909724409449"	"-0.00135791736694695"	"-0.0794921867816093"	"-0.18283657948718"	"0.100557716814159"	"0.0442127747747748"	"-0.0720904426229508"	"-0.100553154545455"	"-0.122668982905983"	"-0.056601947826087"
"43"	"exocytosis"	"-0.020102075"	"-0.0687382083333334"	"-0.0485657833333334"	"-0.000568758333333365"	"0.0566923333333333"	"0.037172"	"-0.127565277777778"	"0.0937520555555555"	"0.0743455555555556"	"-0.031591"
"44"	"extracellular region"	"-0.0336623571428571"	"0.125990378787879"	"-0.0849390075757576"	"0.339207371212121"	"0.21538865"	"-0.01428115"	"0.17947085"	"-0.201869380952381"	"0.248710904761905"	"0.451858047619048"
"45"	"generation of precursor metabolites and energy"	"0.150836859259259"	"-0.111421656357388"	"0.0212696157894738"	"0.0438097931034483"	"-0.201798393258427"	"-0.0999376744186047"	"-0.0450762875"	"0.126606234042553"	"0.00256620930232557"	"0.00113732142857142"
"46"	"Golgi apparatus"	"-0.183679412121212"	"0.110301827102804"	"-0.111862698412698"	"-0.416254435435435"	"0.325949444444444"	"0.0594179285714286"	"-0.236215213592233"	"-0.250682111111111"	"-0.492275019230769"	"-0.311350419047619"
"47"	"Golgi vesicle transport"	"-0.174342714015152"	"0.0985580842696629"	"-0.0994973682170543"	"-0.389538553703704"	"0.3363051625"	"0.082018038961039"	"-0.2640445"	"-0.209238506024096"	"-0.432779597701149"	"-0.275286035294118"
"48"	"GTPase activity"	"-0.283855722222222"	"-0.413846071428571"	"-0.353614455128205"	"-0.250456347222222"	"-0.23935428"	"-0.102410416666667"	"-0.103444454545455"	"0.2243352"	"0.166512125"	"-0.0811945"
"49"	"guanyl-nucleotide exchange factor activity"	"-0.188617294117647"	"-0.0753241018518517"	"-0.341943268518518"	"-0.0486319907407406"	"0.1409981875"	"-0.1695111875"	"0.0717183125"	"-0.266619166666667"	"0.0266921111111111"	"0.293311277777778"
"50"	"helicase activity"	"0.0608116228070175"	"0.023436637254902"	"-0.110125833333333"	"-0.807624324561404"	"-0.00971158823529403"	"-0.183314470588235"	"-0.868435947368421"	"-0.0449975294117647"	"-0.679393944444444"	"-0.619684"
"51"	"histone binding"	"-0.0395773666666667"	"0.200956883333333"	"-0.0442453333333335"	"-0.39273253968254"	"0.24053425"	"0.0561072222222222"	"-0.33232065"	"-0.217430666666667"	"-0.5728549"	"-0.361950944444444"
"52"	"histone modification"	"-0.221594637426901"	"-0.28268487202381"	"-0.171420858024691"	"-0.57756532748538"	"-0.0358765555555556"	"0.0256792115384616"	"-0.338653109090909"	"0.0679526296296297"	"-0.222741285714286"	"-0.332526872727273"
"53"	"hydrolase activity"	"-0.0364136964996022"	"-0.101983205128205"	"-0.132999694306931"	"-0.203882959042985"	"-0.0386227474489796"	"-0.0803328078947368"	"-0.136849106493506"	"-0.0145264138817481"	"-0.0690561406649616"	"-0.079077135770235"
"54"	"hydrolase activity, acting on glycosyl bonds"	"-0.127641894736842"	"0.204796134259259"	"-0.156366865740741"	"0.0955037476190477"	"0.309714371428571"	"-0.0439446285714286"	"0.233559558823529"	"-0.361163"	"-0.112268314285714"	"0.250758228571429"
"55"	"invasive growth in response to glucose limitation"	"-0.00324876851851873"	"0.0522864852941174"	"-0.0163619892473119"	"-0.0777421041666669"	"0.087850696969697"	"-0.00678161290322581"	"-0.07379475"	"-0.0564591935483871"	"-0.0844861875"	"0.00360193103448279"
"56"	"ion binding"	"-0.0728813405017922"	"-0.13201090719697"	"-0.0923504941176471"	"-0.153758740942029"	"-0.0315096904761905"	"0.00719491358024691"	"-0.013534625"	"0.0742461772151899"	"-0.0404270975609756"	"-0.051893075"
"57"	"ion transport"	"-4.23563218397069e-06"	"-0.108677656007752"	"-0.0487911990196078"	"-0.0196016089015152"	"-0.0716114213836478"	"-0.0334748280254777"	"0.017805950617284"	"0.0573642865853659"	"0.0789343095238095"	"0.0124244011976048"
"58"	"isomerase activity"	"-0.183066654761905"	"-0.372972711538461"	"-0.268257589743589"	"-0.578130950617284"	"-0.167055346153846"	"-0.0556273461538461"	"-0.381410666666667"	"0.12533452"	"-0.22721724"	"-0.33916832"
"59"	"kinase activity"	"0.00983551080246907"	"-0.0710374887820514"	"-0.0665390732087228"	"-0.00460716360856276"	"-0.0493123571428571"	"-0.0487676930693069"	"0.0499841844660194"	"0.00869165686274509"	"0.0776060873786408"	"0.102401885714286"
"60"	"ligase activity"	"0.182055495098039"	"-0.163645892156863"	"0.0485870645161288"	"0.210228903225806"	"-0.30089984375"	"-0.0498248620689655"	"0.0722605862068966"	"0.3035626875"	"0.411241433333333"	"0.337983428571429"
"61"	"lipid binding"	"-0.0992985480225988"	"0.0255354736842106"	"-0.0572050503144653"	"-0.176634566091954"	"0.150657945454545"	"0.0798276862745098"	"-0.0302527857142857"	"-0.0532559215686275"	"-0.176530611111111"	"-0.11820282"
"62"	"lipid metabolic process"	"-0.00552537757201642"	"0.0357265961538462"	"0.101264447777778"	"-0.215863335429769"	"0.0547248389261745"	"0.113413388888889"	"-0.190437921568627"	"-0.00768288888888889"	"-0.232345"	"-0.246980301369863"
"63"	"lipid transport"	"0.0963150000000001"	"-0.166806724637681"	"-0.112003765151515"	"-0.158414726950354"	"-0.204900022727273"	"-0.12570169047619"	"-0.234285844444444"	"0.0780601904761905"	"0.0453930909090909"	"-0.0708034418604651"
"64"	"lyase activity"	"-0.0260735121951219"	"-0.193873227642276"	"-0.190657366666667"	"-0.309680963963964"	"-0.192472256410256"	"-0.141809736842105"	"-0.191948742857143"	"0.034340125"	"-0.0990498571428571"	"-0.1189282"
"65"	"meiotic cell cycle"	"-0.0360011647173489"	"-0.157445119731801"	"-0.119399130392157"	"-0.401706389814815"	"-0.100942886792453"	"-0.0414581241830065"	"-0.347126913580247"	"0.0808680124223603"	"-0.160315437125749"	"-0.268390351851852"
"66"	"membrane"	"-0.0331859628678987"	"-0.0507548917704011"	"-0.017969565027894"	"-0.0718798912061175"	"-0.0152204656319291"	"0.0288767399103139"	"-0.0275584593993326"	"0.0281271344902386"	"-0.0428160654307524"	"-0.0594719309210526"
"67"	"membrane fusion"	"-0.0564269333333332"	"0.0579838484848486"	"0.126405544444445"	"-0.155246597701149"	"0.082558696969697"	"0.167909433333333"	"-0.0375359310344828"	"0.157338633333333"	"-0.215662586206897"	"-0.328511814814815"
"68"	"methyltransferase activity"	"-0.0572418418079095"	"-0.208017286549708"	"-0.0951497068965516"	"-0.104005143274854"	"-0.134482296296296"	"-0.0280888727272727"	"-0.0647278333333333"	"0.166685160714286"	"0.168856611111111"	"0.0464733454545454"
"69"	"microtubule organizing center"	"-0.0264833630952385"	"0.22827026"	"0.00829079861111091"	"-0.597502077380953"	"0.26820744"	"0.00163816666666667"	"-0.571018714285714"	"-0.151985782608696"	"-0.59724844"	"-0.412177416666667"
"70"	"mitochondrial envelope"	"0.0610265518707483"	"-0.377969581239531"	"-0.100421163194444"	"-0.0344326291913215"	"-0.446077978723404"	"-0.138747494444444"	"-0.0622121132075472"	"0.279822157894737"	"0.232344266666667"	"0.04608365"
"71"	"mitochondrial translation"	"0.23163897740113"	"-0.553737648717949"	"0.0749387888888889"	"-0.2963855"	"-0.824148033898305"	"-0.140613814814815"	"-0.507875515151515"	"0.642216716666667"	"0.294630783783784"	"-0.230579388888889"
"72"	"mitochondrion"	"0.0333219605820106"	"-0.278465633074935"	"-0.050282387540453"	"-0.130895540102389"	"-0.302318263772955"	"-0.0622268958333333"	"-0.128417174074074"	"0.236797715702479"	"0.0824483957597173"	"-0.0458221779816514"
"73"	"mitochondrion organization"	"0.115704523569024"	"-0.420423962686567"	"-0.0165932636054422"	"-0.172645231481481"	"-0.544476079787234"	"-0.125628557377049"	"-0.269738649006623"	"0.421949523560209"	"0.195079651612903"	"-0.133390294871795"
"74"	"mitotic cell cycle"	"0.0165029976190477"	"-0.0649802916666666"	"-0.0302829513381994"	"-0.386516144444444"	"-0.0403317642276423"	"0.00317556097560974"	"-0.3922842"	"0.0748299224806202"	"-0.206287015037594"	"-0.307581291044776"
"75"	"molecular_function"	"-0.025725154822335"	"-0.0638520415426587"	"-0.0196663302650957"	"-0.0710688693853428"	"-0.0331355237717908"	"0.0199019071597168"	"-0.0485711921331316"	"0.0536330517774343"	"0.00725841163141994"	"-0.0409078635346756"
"76"	"monocarboxylic acid metabolic process"	"-0.0951796411764707"	"-0.118991116666667"	"-0.0504828470588235"	"-0.0355386467391305"	"0.0535792625"	"0.000744987012987015"	"0.102610879518072"	"-0.0397288780487805"	"0.0571388522727273"	"0.1074965"
"77"	"mRNA binding"	"0.0378709688888888"	"-0.337919831018519"	"-0.23934759178744"	"-0.224560326388889"	"-0.287834842857143"	"-0.182072134328358"	"-0.197196887323944"	"0.140944188405797"	"0.0778179855072464"	"-0.0182816363636364"
"78"	"mRNA processing"	"0.0431735588235294"	"-0.211421922222222"	"0.0382632839506172"	"-0.211969244791667"	"-0.277571862068966"	"0.0473604615384615"	"-0.2215195625"	"0.232474074074074"	"-0.171933428571429"	"-0.42339396"
"79"	"not_yet_annotated"	"-0.5579675"	"-0.4758295"	"-0.3747715"	"0.5082775"	"0.082138"	"0.183196"	"1.066245"	"0.101058"	"0.984107"	"0.883049"
"80"	"nuclear transport"	"0.156518216666667"	"-0.00592675870646756"	"0.22639267989418"	"-0.261781486666667"	"-0.19289285483871"	"0.117280517241379"	"-0.405463617647059"	"0.217004213114754"	"-0.195205348484848"	"-0.380918419354839"
"81"	"nuclease activity"	"-0.158650515873016"	"-0.178642876984127"	"-0.207334908333334"	"-0.3649617875"	"0.0199731025641025"	"0.00113908108108108"	"-0.160623297297297"	"0.0165394358974359"	"-0.229028947368421"	"-0.226555555555556"
"82"	"nucleic acid binding transcription factor activity"	"0.0333787340425531"	"0.133602321052632"	"0.0960971259259259"	"-0.0480014462365592"	"0.110495483146067"	"0.0950894047619047"	"-0.0874623146067416"	"-0.039443393258427"	"-0.190037829787234"	"-0.134191298850575"
"83"	"nucleobase-containing compound transport"	"0.0237124076923075"	"0.0224179005376343"	"0.177892804093567"	"-0.1856465"	"0.0149103214285714"	"0.177247549019608"	"-0.196987216666667"	"0.13653101754386"	"-0.144033983050847"	"-0.258878"
"84"	"nucleobase-containing small molecule metabolic process"	"0.0588820350877192"	"-0.0853468659420291"	"0.00847491851851849"	"0.117327981884058"	"-0.108705552941176"	"-0.0300224268292683"	"0.100518035294118"	"0.090994724137931"	"0.169664670588235"	"0.114935964285714"
"85"	"nucleolus"	"0.182691728070175"	"-0.135156821428571"	"-0.0041569166666667"	"-0.581224311111111"	"-0.21082504"	"-0.0681960227272727"	"-0.763892425925926"	"0.18086212"	"-0.511545535714286"	"-0.55642602"
"86"	"nucleotidyltransferase activity"	"-0.122034557971015"	"-0.215924492063492"	"-0.319616759259259"	"-0.543535833333334"	"0.0666887"	"-0.0781397647058824"	"-0.422343"	"-0.0177009444444445"	"-0.340826473684211"	"-0.2113285625"
"87"	"nucleus"	"-0.0245253136297904"	"-0.0927955804851158"	"-0.0815341934015927"	"-0.267013606205674"	"-0.0500943119906868"	"-0.0291948746987952"	"-0.233332975141243"	"0.0305150711785298"	"-0.155860337807606"	"-0.1781553603708"
"88"	"nucleus organization"	"0.190781877777778"	"-0.00153218888888879"	"0.0975440574712644"	"-0.394327898989899"	"-0.234275666666667"	"-0.0657377307692308"	"-0.5754113"	"0.07792275"	"-0.3332966"	"-0.308614862068965"
"89"	"oligosaccharide metabolic process"	"0.0844199166666667"	"0.187626595238095"	"-0.143215190476191"	"0.136079769230769"	"0.00520738461538462"	"-0.303098923076923"	"-0.00924833333333336"	"-0.330841785714286"	"-0.0549341538461539"	"0.255170846153846"
"90"	"organelle assembly"	"0.242182013661202"	"-0.0653155564971751"	"0.0484639196428571"	"-0.113309856770833"	"-0.282095333333333"	"-0.105560092592593"	"-0.312048836065574"	"0.132444654545455"	"-0.00869681355932205"	"-0.138848607142857"
"91"	"organelle fission"	"-0.0207002744444444"	"-0.164294776223776"	"-0.130034804195804"	"-0.525664697452229"	"-0.122419488549618"	"-0.0709725348837209"	"-0.477703788732394"	"0.0925553615384615"	"-0.250318724637681"	"-0.379947715328467"
"92"	"organelle fusion"	"-0.103613382113821"	"0.027884359649123"	"0.0827974285714288"	"-0.181221409523809"	"0.0981776315789474"	"0.171520028571429"	"-0.0187409714285714"	"0.133707542857143"	"-0.139212264705882"	"-0.2283883125"
"93"	"organelle inheritance"	"-0.142706666666667"	"-0.175025712643678"	"-0.0129194022988506"	"-0.301062188888889"	"-0.0822975714285714"	"0.105533928571429"	"-0.255337586206897"	"0.162106310344828"	"-0.102789137931034"	"-0.264895448275862"
"94"	"other"	"-0.0407609261168385"	"-0.0913928255813953"	"-0.0859642830409357"	"-0.0680153171521035"	"-0.0430031323529412"	"-0.0324654618320611"	"-0.0359262846975089"	"0.00750123021582734"	"0.0128121023890785"	"0.0122745949820789"
"95"	"oxidoreductase activity"	"-0.0750424253578732"	"-0.100796998995984"	"-0.0902431808943089"	"-0.0745950879345603"	"0.000179154838709672"	"0.00201526797385621"	"0.00798924836601307"	"0.0123353101265823"	"0.000282594936708856"	"0.0189257870967742"
"96"	"peptidase activity"	"-0.0110843531073444"	"-0.250388614035087"	"-0.169209818965517"	"-0.127119942424242"	"-0.218584927272727"	"-0.158864947368421"	"-0.118505481481481"	"0.0925858909090909"	"0.100861980769231"	"0.0169654905660377"
"97"	"peptidyl-amino acid modification"	"-0.185499260416667"	"-0.212722833333333"	"-0.193521940789474"	"-0.498623607723577"	"-0.0247173611111111"	"-0.0141257945205479"	"-0.334819"	"0.00750616216216218"	"-0.255557960526316"	"-0.249059493506494"
"98"	"peroxisome"	"-0.0746289424242423"	"0.0136052916666668"	"-0.00427676724137921"	"0.0583454913793104"	"0.0292324"	"0.0329606470588235"	"0.0615034705882353"	"-0.0166555555555556"	"0.0177366111111111"	"0.07226725"
"99"	"peroxisome organization"	"0.0359497105263158"	"0.0322124122807018"	"0.0810871916666667"	"0.214067807017544"	"-0.0724429714285714"	"-0.00293752777777778"	"0.107028029411765"	"0.0429782105263158"	"0.122229277777778"	"0.147385710526316"
"100"	"phosphatase activity"	"0.0366413666666666"	"0.0186648072916666"	"0.00289239617486328"	"-0.0671678820512822"	"0.0100823492063492"	"0.02431055"	"-0.08563084375"	"-0.0388863166666667"	"-0.078339578125"	"-0.0475176557377049"
"101"	"plasma membrane"	"-0.080993818359375"	"-0.0535132805989583"	"-0.0722593314176245"	"-0.0241768740458015"	"0.0353302510638298"	"0.0281479128630705"	"0.0523876804979253"	"-0.00574628286852589"	"0.022913"	"0.023518234375"
"102"	"protein acylation"	"-0.202729291666667"	"-0.244834967741935"	"-0.213436033333333"	"-0.563312135416667"	"-0.0580173333333333"	"-0.00856806896551724"	"-0.378321741935484"	"0.00676293548387096"	"-0.209461709677419"	"-0.215137322580645"
"103"	"protein alkylation"	"-0.194619043010752"	"-0.0532354827586205"	"-0.146864752688172"	"-0.394541655913978"	"0.139476"	"0.0477542903225807"	"-0.199922612903226"	"-0.0766887586206896"	"-0.28572475862069"	"-0.247676903225806"
"104"	"protein binding, bridging"	"0.0420819019607844"	"0.112024385714286"	"-0.089392875"	"-0.106600013157895"	"-0.04469246875"	"-0.221234625"	"-0.33508496969697"	"-0.212484114285714"	"-0.194231542857143"	"0.0414851388888889"
"105"	"protein complex biogenesis"	"-0.0242591734417345"	"-0.287279284313726"	"-0.139932287878788"	"-0.227710646604938"	"-0.225949580357143"	"-0.0700118333333333"	"-0.154796558823529"	"0.168090359649123"	"-0.039283431372549"	"-0.157020288461538"
"106"	"protein dephosphorylation"	"-0.00545062068965528"	"0.0167498222222221"	"-0.097543688888889"	"-0.225973416666667"	"0.106539"	"-0.0543797407407407"	"-0.198790586206897"	"-0.119549482758621"	"-0.118860333333333"	"0.00681239999999997"
"107"	"protein folding"	"-0.148033132653061"	"-0.109450644444444"	"-0.172415644927536"	"-0.268866163265306"	"0.0788094761904762"	"-0.0299708636363636"	"-0.107595608695652"	"-0.0682530465116279"	"-0.189263466666667"	"-0.119359630434783"
"108"	"protein glycosylation"	"-0.187942143518519"	"0.534591489247312"	"0.316556989583333"	"-0.334634272727273"	"0.720469"	"0.51765965625"	"-0.125585545454545"	"-0.255655413793103"	"-0.8794041"	"-0.6437355625"
"109"	"protein lipidation"	"-0.0270314479166663"	"0.077555855555556"	"0.0487553222222227"	"-0.265341510416666"	"0.1846136"	"0.155813066666667"	"-0.2383100625"	"-0.0288005333333334"	"-0.2605544"	"-0.231753866666667"
"110"	"protein maturation"	"0.0225862447916672"	"-0.286780786458333"	"0.0831387833333339"	"-0.0454849038461532"	"-0.236039032258065"	"0.0744940344827586"	"-0.0511472"	"0.366432206896552"	"0.1602845"	"-0.21895064"
"111"	"protein modification by small protein conjugation or removal"	"-0.0427656007751939"	"-0.00886623529411781"	"-0.0114425396825398"	"-0.232805244680851"	"0.0316560641025641"	"0.0274944675324675"	"-0.224742558139535"	"0.0213646623376623"	"-0.1733896"	"-0.19340794047619"
"112"	"protein phosphorylation"	"-0.0310654646892656"	"-0.121504346726191"	"-0.0826491492753624"	"-0.110394106837607"	"-0.0546757777777778"	"-0.032461045045045"	"-0.0483828053097345"	"0.0192981272727273"	"-0.0207032363636364"	"-0.00941219298245614"
"113"	"protein targeting"	"-0.0161996848290597"	"0.0539719298245615"	"0.0556942715231789"	"0.0151102526539279"	"0.0731274071428571"	"0.0551166330935252"	"0.0273426041666667"	"-0.0157851379310345"	"-0.00360653472222222"	"0.0203914965517241"
